ID,Date,BIOINFORMATICS DATA ANALYST,"Los Angeles, CA",Hired,Easy Apply,Month,Total Hired per Month,
11556096,1/3/19 20:30,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11556106,1/3/19 21:00,BUSINESS DATA ANALYST,"Arlington Heights, IL",FALSE,FALSE,,,
11556117,1/3/19 21:00,BUSINESS DATA ANALYST,"Burlingame, CA",FALSE,TRUE,,,
11556147,1/3/19 21:22,BUSINESS DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11556167,1/3/19 22:33,BUSINESS DATA ANALYST,"San Jose, CA",FALSE,FALSE,,,
11556172,1/3/19 22:34,BUSINESS DATA ANALYST,"Santa Clara, CA",FALSE,FALSE,,,
11556230,1/3/19 23:00,BUSINESS DATA ANALYST,"Philadelphia, PA",FALSE,FALSE,,,
11556278,1/4/19 0:00,BUSINESS DATA ANALYST,"American Fork, UT",TRUE,FALSE,,,
11556324,1/4/19 0:30,BUSINESS DATA ANALYST,"Columbus, OH",TRUE,FALSE,,,
11556327,1/4/19 0:30,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11556345,1/4/19 0:59,BUSINESS DATA ANALYST,"Chicago, IL",TRUE,FALSE,,,
11556347,1/4/19 1:51,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11556353,1/4/19 2:20,BUSINESS DATA ANALYST,"Philadelphia, PA",FALSE,FALSE,,,
11556358,1/4/19 2:28,BUSINESS DATA ANALYST,"Columbus, OH",TRUE,FALSE,,,
11556365,1/4/19 4:16,BUSINESS DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11556378,1/4/19 4:25,BUSINESS DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11556384,1/4/19 6:00,BUSINESS DATA ANALYST,"San Diego, CA",FALSE,FALSE,,,
11556387,1/4/19 6:33,BUSINESS DATA ANALYST,"Santa Clara, CA",FALSE,FALSE,,,
11556403,1/4/19 6:35,BUSINESS DATA ANALYST,"San Diego, CA",FALSE,FALSE,,,
11556407,1/4/19 7:00,BUSINESS DATA ANALYST,"Norfolk, VA",FALSE,FALSE,,,
11556443,1/4/19 7:30,BUSINESS DATA ANALYST,"Plano, TX",FALSE,FALSE,,,
11556445,1/4/19 8:15,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11556453,1/4/19 8:20,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11556470,1/4/19 8:30,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11556484,1/4/19 9:00,BUSINESS DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11556493,1/4/19 10:13,BUSINESS DATA ANALYST,"Columbus, OH",TRUE,TRUE,,,
11556498,1/4/19 10:30,BUSINESS DATA ANALYST,"San Jose, CA",FALSE,TRUE,,,
11556499,1/4/19 10:30,BUSINESS DATA ANALYST,"Dallas, TX",FALSE,FALSE,,,
11556523,1/4/19 10:30,BUSINESS DATA ANALYST,"Milpitas, CA",TRUE,FALSE,,,
11556526,1/4/19 11:30,BUSINESS DATA ANALYST,"DC Ranch, AZ",FALSE,FALSE,,,
11556533,1/4/19 12:00,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11556561,1/4/19 12:00,BUSINESS DATA ANALYST,"Carmel, IN",TRUE,FALSE,,,
11556575,1/4/19 12:00,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11556586,1/4/19 12:00,BUSINESS DATA ANALYST,"Chicago, IL",TRUE,FALSE,,,
11556593,1/4/19 12:10,BUSINESS DATA ANALYST,"Gainesville, FL",TRUE,FALSE,,,
11556677,1/4/19 12:37,BUSINESS DATA ANALYST,"Boulder, CO",FALSE,FALSE,,,
11556682,1/4/19 12:52,BUSINESS DATA ANALYST,"Addison, TX",FALSE,FALSE,,,
11556730,1/4/19 13:15,BUSINESS DATA ANALYST,"Plano, TX",FALSE,FALSE,,,
11556734,1/4/19 13:21,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11556746,1/4/19 13:25,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11556760,1/4/19 13:30,BUSINESS DATA ANALYST,"Denver, CO",TRUE,FALSE,,,
11556763,1/4/19 13:30,BUSINESS DATA ANALYST,"Santa Clara, CA",FALSE,FALSE,,,
11556765,1/4/19 13:31,BUSINESS DATA ANALYST,"San Mateo, CA",FALSE,FALSE,,,
11556769,1/4/19 14:00,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11556774,1/4/19 14:02,BUSINESS DATA ANALYST,"Dallas, TX",TRUE,FALSE,,,
11556778,1/4/19 14:10,BUSINESS DATA ANALYST,"Cupertino, CA",FALSE,FALSE,,,
11556798,1/4/19 14:15,BUSINESS DATA ANALYST,"Norfolk, VA",FALSE,FALSE,,,
11556812,1/4/19 15:00,BUSINESS DATA ANALYST,"San Francisco, CA",TRUE,FALSE,,,
11556834,1/4/19 15:15,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11556862,1/4/19 15:30,BUSINESS DATA ANALYST,"Lake Success, NY",FALSE,FALSE,,,
11556871,1/4/19 15:30,BUSINESS DATA ANALYST,"El Segundo, CA",FALSE,FALSE,,,
11556901,1/4/19 16:01,BUSINESS DATA ANALYST,"Cupertino, CA",FALSE,FALSE,,,
11556934,1/4/19 16:05,BUSINESS DATA ANALYST,"Columbus, OH",FALSE,FALSE,,,
11556948,1/4/19 16:45,BUSINESS DATA ANALYST,"San Diego, CA",FALSE,TRUE,,,
11556966,1/4/19 16:48,BUSINESS DATA ANALYST,"Jacksonville, FL",TRUE,FALSE,,,
11556969,1/4/19 17:00,BUSINESS DATA ANALYST,"San Antonio, TX",FALSE,TRUE,,,
11556972,1/4/19 17:17,BUSINESS DATA ANALYST,"Phoenix, AZ",FALSE,FALSE,,,
11556989,1/4/19 17:18,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11557025,1/4/19 17:30,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11557028,1/4/19 18:08,BUSINESS DATA ANALYST,"Foster City, CA",FALSE,FALSE,,,
11557032,1/4/19 18:10,BUSINESS DATA ANALYST,"South San Francisco, CA",TRUE,FALSE,,,
11557041,1/4/19 18:23,BUSINESS DATA ANALYST,"Dallas, TX",TRUE,FALSE,,,
11557076,1/4/19 18:29,BUSINESS DATA ANALYST,"Dallas, TX",FALSE,FALSE,,,
11557078,1/4/19 18:30,BUSINESS DATA ANALYST,"San Antonio, TX",FALSE,FALSE,,,
11557080,1/4/19 18:30,BUSINESS DATA ANALYST,"Culver City, CA",FALSE,TRUE,,,
11557122,1/4/19 18:35,BUSINESS DATA ANALYST,"Gainesville, FL",FALSE,FALSE,,,
11557123,1/4/19 18:45,BUSINESS DATA ANALYST,"Virginia Beach, VA",TRUE,FALSE,,,
11557128,1/4/19 19:00,BUSINESS DATA ANALYST,"Dallas, TX",FALSE,FALSE,,,
11557132,1/4/19 19:00,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11557134,1/4/19 19:00,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11557145,1/4/19 19:30,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11557153,1/4/19 19:30,BUSINESS DATA ANALYST,"Arlington, TX",FALSE,FALSE,,,
11557176,1/4/19 19:39,BUSINESS DATA ANALYST,"Houston, TX",FALSE,TRUE,,,
11557178,1/4/19 19:45,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11557196,1/4/19 19:47,BUSINESS DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11557218,1/4/19 20:00,BUSINESS DATA ANALYST,"Jersey City, NJ",FALSE,FALSE,,,
11557222,1/4/19 20:00,BUSINESS DATA ANALYST,"San Mateo, CA",FALSE,FALSE,,,
11557238,1/4/19 20:10,BUSINESS DATA ANALYST,"Burbank, CA",FALSE,FALSE,,,
11557250,1/4/19 20:12,BUSINESS DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11557254,1/4/19 20:35,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11557257,1/4/19 20:45,BUSINESS DATA ANALYST,"Jersey City, NJ",FALSE,FALSE,,,
11557258,1/4/19 20:56,BUSINESS DATA ANALYST,"Austin, TX",TRUE,FALSE,,,
11557279,1/4/19 21:00,BUSINESS DATA ANALYST,"Smithfield, VA",FALSE,FALSE,,,
11557281,1/4/19 22:00,BUSINESS DATA ANALYST,"San Diego, CA",FALSE,FALSE,,,
11557308,1/4/19 22:00,BUSINESS DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11557322,1/4/19 22:15,BUSINESS DATA ANALYST,"El Segundo, CA",TRUE,FALSE,,,
11557326,1/4/19 22:37,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11557330,1/4/19 22:43,BUSINESS DATA ANALYST,"Hoboken, NJ",FALSE,FALSE,,,
11557339,1/4/19 22:53,BUSINESS DATA ANALYST,"Phoenix, AZ",FALSE,FALSE,,,
11557394,1/4/19 23:00,BUSINESS DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11557432,1/4/19 23:30,BUSINESS DATA ANALYST,"Irving, TX",FALSE,FALSE,,,
11557435,1/4/19 23:30,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11557440,1/5/19 0:00,BUSINESS DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11557446,1/5/19 0:00,BUSINESS DATA ANALYST,"Chicago, IL",TRUE,FALSE,,,
11557447,1/5/19 0:04,BUSINESS DATA ANALYST,"Jersey City, NJ",TRUE,FALSE,,,
11557463,1/5/19 0:30,BUSINESS DATA ANALYST,"Tempe, AZ",FALSE,FALSE,,,
11557489,1/5/19 0:39,BUSINESS DATA ANALYST,"Santa Clara, CA",TRUE,FALSE,,,
11557502,1/5/19 1:00,BUSINESS DATA ANALYST,"Glenview, IL",TRUE,FALSE,,,
11557517,1/5/19 1:40,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11557520,1/5/19 2:00,BUSINESS DATA ANALYST,"Chicago, IL",TRUE,FALSE,,,
11557524,1/5/19 2:41,BUSINESS DATA ANALYST,"El Segundo, CA",FALSE,FALSE,,,
11557526,1/5/19 3:28,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11557565,1/5/19 3:37,BUSINESS DATA ANALYST,"El Segundo, CA",FALSE,FALSE,,,
11557569,1/5/19 5:10,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11557579,1/5/19 5:42,BUSINESS DATA ANALYST,"Fort Mill, SC",FALSE,TRUE,,,
11557584,1/5/19 5:58,BUSINESS DATA ANALYST,"Jersey City, NJ",FALSE,FALSE,,,
11557591,1/5/19 6:00,BUSINESS DATA ANALYST,"Philadelphia, PA",FALSE,TRUE,,,
11557596,1/5/19 6:00,BUSINESS DATA ANALYST,"Brooklyn, NY",FALSE,FALSE,,,
11557603,1/5/19 7:13,BUSINESS DATA ANALYST,"Burbank, CA",FALSE,FALSE,,,
11557605,1/5/19 7:20,BUSINESS DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11557620,1/5/19 8:00,BUSINESS DATA ANALYST,"Oak Brook, IL",FALSE,FALSE,,,
11557645,1/5/19 8:00,BUSINESS DATA ANALYST,"San Francisco, CA",TRUE,FALSE,,,
11557649,1/5/19 8:15,BUSINESS DATA ANALYST,"Charlotte, NC",TRUE,FALSE,,,
11557652,1/5/19 8:30,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11557667,1/5/19 8:40,BUSINESS DATA ANALYST,"Plano, TX",FALSE,TRUE,,,
11557696,1/5/19 9:00,BUSINESS DATA ANALYST,"Chandler, AZ",TRUE,FALSE,,,
11557697,1/5/19 9:15,BUSINESS DATA ANALYST,"Chester Township, PA",FALSE,FALSE,,,
11557706,1/5/19 9:20,BUSINESS DATA ANALYST,"Chicago, IL",TRUE,FALSE,,,
11557707,1/5/19 9:37,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11557735,1/5/19 10:00,BUSINESS DATA ANALYST,"Plano, TX",FALSE,FALSE,,,
11557770,1/5/19 10:00,BUSINESS DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11557774,1/5/19 10:00,BUSINESS DATA ANALYST,"Jersey City, NJ",TRUE,FALSE,,,
11557777,1/5/19 10:15,BUSINESS DATA ANALYST,"Jersey City, NJ",TRUE,FALSE,,,
11557787,1/5/19 10:18,BUSINESS DATA ANALYST,"Redmond, WA",FALSE,TRUE,,,
11557842,1/5/19 10:30,BUSINESS DATA ANALYST,"Fremont, CA",FALSE,TRUE,,,
11557844,1/5/19 11:00,BUSINESS DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11557850,1/5/19 11:15,BUSINESS DATA ANALYST,"New York, NY",TRUE,TRUE,,,
11557857,1/5/19 11:30,BUSINESS DATA ANALYST,"Cupertino, CA",FALSE,FALSE,,,
11557859,1/5/19 12:00,BUSINESS DATA ANALYST,"Arlington, TX",TRUE,FALSE,,,
11557876,1/5/19 12:00,BUSINESS DATA ANALYST,"Norfolk, VA",FALSE,FALSE,,,
11557901,1/5/19 12:00,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11557928,1/5/19 12:47,BUSINESS DATA ANALYST,"Los Angeles, CA",TRUE,FALSE,,,
11557932,1/5/19 12:55,BUSINESS DATA ANALYST,"Santa Clara, CA",TRUE,FALSE,,,
11557937,1/5/19 13:20,BUSINESS DATA ANALYST,"Sunnyvale, CA",TRUE,FALSE,,,
11557943,1/5/19 13:24,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11557946,1/5/19 13:26,BUSINESS DATA ANALYST,"New York, NY",TRUE,TRUE,,,
11557950,1/5/19 13:30,BUSINESS DATA ANALYST,"Palo Alto, CA",FALSE,TRUE,,,
11557951,1/5/19 13:35,BUSINESS DATA ANALYST,"DC Ranch, AZ",TRUE,FALSE,,,
11557957,1/5/19 13:56,BUSINESS DATA ANALYST,"Austin, TX",TRUE,FALSE,,,
11557959,1/5/19 14:00,BUSINESS DATA ANALYST,"Denver, CO",FALSE,FALSE,,,
11557966,1/5/19 14:00,BUSINESS DATA ANALYST,"San Diego, CA",FALSE,TRUE,,,
11557988,1/5/19 14:00,BUSINESS DATA ANALYST,"San Jose, CA",FALSE,FALSE,,,
11557990,1/5/19 14:02,BUSINESS DATA ANALYST,"El Segundo, CA",FALSE,FALSE,,,
11557997,1/5/19 14:28,BUSINESS DATA ANALYST,"Boulder, CO",TRUE,FALSE,,,
11558011,1/5/19 14:30,BUSINESS DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11558028,1/5/19 14:45,BUSINESS DATA ANALYST,"Charlotte, NC",FALSE,TRUE,,,
11558029,1/5/19 14:51,BUSINESS DATA ANALYST,"Venice, CA",TRUE,TRUE,,,
11558033,1/5/19 15:00,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,TRUE,,,
11558037,1/5/19 15:00,BUSINESS DATA ANALYST,"Richardson, TX",TRUE,FALSE,,,
11558041,1/5/19 15:17,BUSINESS DATA ANALYST,"Denver, CO",FALSE,FALSE,,,
11558048,1/5/19 15:20,BUSINESS DATA ANALYST,"Houston, TX",TRUE,FALSE,,,
11558074,1/5/19 15:24,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11558127,1/5/19 16:00,BUSINESS DATA ANALYST,"Burlingame, KS",TRUE,FALSE,,,
11558131,1/5/19 16:17,BUSINESS DATA ANALYST,"Berwyn, PA",TRUE,FALSE,,,
11558142,1/5/19 16:25,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11558144,1/5/19 16:37,BUSINESS DATA ANALYST,"Florham Park, NJ",FALSE,FALSE,,,
11558152,1/5/19 16:45,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,TRUE,,,
11558158,1/5/19 16:56,BUSINESS DATA ANALYST,"Broadview, IL",FALSE,FALSE,,,
11558160,1/5/19 17:10,BUSINESS DATA ANALYST,"Phoenix, AZ",FALSE,FALSE,,,
11558184,1/5/19 17:10,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11558186,1/5/19 17:35,BUSINESS DATA ANALYST,"Mount Laurel, NJ",FALSE,FALSE,,,
11558192,1/5/19 17:40,BUSINESS DATA ANALYST,"Austin, TX",FALSE,TRUE,,,
11558216,1/5/19 18:09,BUSINESS DATA ANALYST,"Charlotte, NC",FALSE,TRUE,,,
11558223,1/5/19 18:15,BUSINESS DATA ANALYST,"Allegheny West, PA",TRUE,FALSE,,,
11558238,1/5/19 18:47,BUSINESS DATA ANALYST,"Phoenix, AZ",FALSE,FALSE,,,
11558241,1/5/19 18:50,BUSINESS DATA ANALYST,"Downers Grove, IL",FALSE,TRUE,,,
11558254,1/5/19 18:54,BUSINESS DATA ANALYST,"San Mateo, CA",TRUE,FALSE,,,
11558265,1/5/19 18:57,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11558281,1/5/19 19:00,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11558296,1/5/19 19:10,BUSINESS DATA ANALYST,"Phoenix, AZ",TRUE,FALSE,,,
11558308,1/5/19 19:33,BUSINESS DATA ANALYST,"Allegheny West, PA",FALSE,FALSE,,,
11558315,1/5/19 19:51,BUSINESS DATA ANALYST,"Gainesville, FL",FALSE,FALSE,,,
11558327,1/5/19 20:00,BUSINESS DATA ANALYST,"Burlingame, CA",FALSE,FALSE,,,
11558336,1/5/19 20:49,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11558362,1/5/19 21:00,BUSINESS DATA ANALYST,"Portsmouth, VA",FALSE,FALSE,,,
11558387,1/5/19 21:15,BUSINESS DATA ANALYST,"Berwyn, PA",TRUE,FALSE,,,
11558412,1/5/19 21:40,BUSINESS DATA ANALYST,"Dallas, TX",TRUE,FALSE,,,
11558415,1/5/19 21:47,BUSINESS DATA ANALYST,"Lehi, UT",TRUE,FALSE,,,
11558418,1/5/19 21:53,BUSINESS DATA ANALYST,"Cupertino, CA",TRUE,FALSE,,,
11558433,1/5/19 22:00,BUSINESS DATA ANALYST,"Norfolk, VA",FALSE,FALSE,,,
11558437,1/5/19 22:00,BUSINESS DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11558451,1/5/19 22:29,BUSINESS DATA ANALYST,"San Francisco, CA",TRUE,FALSE,,,
11558463,1/5/19 22:31,BUSINESS DATA ANALYST,"Phoenix, AZ",FALSE,TRUE,,,
11558488,1/5/19 23:00,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11558504,1/5/19 23:05,BUSINESS DATA ANALYST,"Oakland, CA",FALSE,TRUE,,,
11558529,1/5/19 23:10,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11558533,1/5/19 23:15,BUSINESS DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11558552,1/5/19 23:50,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11558578,1/6/19 0:01,BUSINESS DATA ANALYST,"Philadelphia, PA",TRUE,FALSE,,,
11558590,1/6/19 0:01,BUSINESS DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11558595,1/6/19 0:09,BUSINESS DATA ANALYST,"Long Beach, CA",FALSE,FALSE,,,
11558606,1/6/19 0:10,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11558614,1/6/19 0:49,BUSINESS DATA ANALYST,"Centennial, CO",TRUE,FALSE,,,
11558627,1/6/19 0:50,BUSINESS DATA ANALYST,"Fort Mill, SC",FALSE,FALSE,,,
11558633,1/6/19 1:00,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11558637,1/6/19 1:30,BUSINESS DATA ANALYST,"Deerfield, IL",FALSE,FALSE,,,
11558647,1/6/19 1:42,BUSINESS DATA ANALYST,"San Francisco, CA",TRUE,FALSE,,,
11558649,1/6/19 1:46,BUSINESS DATA ANALYST,"San Antonio, TX",FALSE,TRUE,,,
11558651,1/6/19 1:58,BUSINESS DATA ANALYST,"San Antonio, TX",FALSE,FALSE,,,
11558659,1/6/19 2:03,BUSINESS DATA ANALYST,"Irving, TX",FALSE,FALSE,,,
11558671,1/6/19 2:28,BUSINESS DATA ANALYST,"West Lake Hills, TX",TRUE,TRUE,,,
11558689,1/6/19 2:30,BUSINESS DATA ANALYST,"Columbus, OH",FALSE,FALSE,,,
11558696,1/6/19 2:40,BUSINESS DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11558706,1/6/19 3:00,BUSINESS DATA ANALYST,"Feasterville Trevose, PA",FALSE,FALSE,,,
11558721,1/6/19 3:10,BUSINESS DATA ANALYST,"Houston, TX",TRUE,TRUE,,,
11558735,1/6/19 3:35,BUSINESS DATA ANALYST,"Whippany, NJ",FALSE,TRUE,,,
11558741,1/6/19 3:41,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11558774,1/6/19 3:51,BUSINESS DATA ANALYST,"Seattle, WA",TRUE,TRUE,,,
11558776,1/6/19 6:00,BUSINESS DATA ANALYST,"San Antonio, TX",FALSE,TRUE,,,
11558782,1/6/19 6:00,BUSINESS DATA ANALYST,"San Diego, CA",FALSE,FALSE,,,
11558797,1/6/19 6:01,BUSINESS DATA ANALYST,"Camden, NJ",FALSE,FALSE,,,
11558824,1/6/19 8:59,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11558826,1/6/19 9:15,BUSINESS DATA ANALYST,"Dallas, TX",FALSE,FALSE,,,
11558849,1/6/19 9:20,BUSINESS DATA ANALYST,"Cedar Park, TX",FALSE,FALSE,,,
11558850,1/6/19 9:30,BUSINESS DATA ANALYST,"San Jose, CA",TRUE,TRUE,,,
11558853,1/6/19 9:56,BUSINESS DATA ANALYST,"Wayne, PA",TRUE,FALSE,,,
11558862,1/6/19 10:00,BUSINESS DATA ANALYST,"Anaheim, CA",TRUE,FALSE,,,
11558878,1/6/19 11:00,BUSINESS DATA ANALYST,"Irving, TX",FALSE,FALSE,,,
11558895,1/6/19 11:08,BUSINESS DATA ANALYST,"San Fernando, CA",FALSE,FALSE,,,
11558899,1/6/19 11:20,BUSINESS DATA ANALYST,"Columbus, OH",TRUE,TRUE,,,
11558903,1/6/19 11:30,BUSINESS DATA ANALYST,"Charlotte, NC",FALSE,TRUE,,,
11558904,1/6/19 11:30,BUSINESS DATA ANALYST,"Los Angeles, CA",FALSE,TRUE,,,
11559001,1/6/19 11:36,BUSINESS DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11559042,1/6/19 11:40,BUSINESS DATA ANALYST,"Seattle, WA",FALSE,FALSE,,,
11559043,1/6/19 12:00,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11559057,1/6/19 12:12,BUSINESS DATA ANALYST,"Denver, CO",FALSE,FALSE,,,
11559063,1/6/19 12:30,BUSINESS DATA ANALYST,"Panorama City, CA",FALSE,TRUE,,,
11559083,1/6/19 12:31,BUSINESS DATA ANALYST,"Dallas, TX",FALSE,FALSE,,,
11559088,1/6/19 13:00,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11559132,1/6/19 13:00,BUSINESS DATA ANALYST,"San Diego, CA",TRUE,FALSE,,,
11559156,1/6/19 13:22,BUSINESS DATA ANALYST,"Dallas, TX",FALSE,TRUE,,,
11559159,1/6/19 13:30,BUSINESS DATA ANALYST,"Carrollton, TX",FALSE,FALSE,,,
11559175,1/6/19 13:32,BUSINESS DATA ANALYST,"San Francisco, CA",TRUE,TRUE,,,
11559184,1/6/19 13:34,BUSINESS DATA ANALYST,"Malvern, PA",FALSE,FALSE,,,
11559189,1/6/19 13:45,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11559197,1/6/19 14:00,BUSINESS DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11559199,1/6/19 14:00,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11559201,1/6/19 14:11,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11559218,1/6/19 14:47,BUSINESS DATA ANALYST,"Fairfield, NJ",FALSE,FALSE,,,
11559295,1/6/19 15:00,BUSINESS DATA ANALYST,"Denver, CO",FALSE,FALSE,,,
11559302,1/6/19 15:00,BUSINESS DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11559313,1/6/19 15:41,BUSINESS DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11559315,1/6/19 16:15,BUSINESS DATA ANALYST,"New York, NY",TRUE,TRUE,,,
11559323,1/6/19 16:30,BUSINESS DATA ANALYST,"Philadelphia, PA",FALSE,FALSE,,,
11559332,1/6/19 16:39,BUSINESS DATA ANALYST,"Venice, CA",FALSE,FALSE,,,
11559338,1/6/19 17:00,BUSINESS DATA ANALYST,"San Jose, CA",FALSE,FALSE,,,
11559356,1/6/19 17:00,BUSINESS DATA ANALYST,"Columbus, OH",FALSE,FALSE,,,
11559374,1/6/19 17:00,BUSINESS DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11559377,1/6/19 17:04,BUSINESS DATA ANALYST,"Hampton, VA",TRUE,FALSE,,,
11559393,1/6/19 17:12,BUSINESS DATA ANALYST,"Los Angeles, CA",FALSE,TRUE,,,
11559397,1/6/19 17:48,BUSINESS DATA ANALYST,"Seattle, WA",FALSE,FALSE,,,
11559435,1/6/19 17:58,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11559439,1/6/19 18:12,BUSINESS DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11559450,1/6/19 18:14,BUSINESS DATA ANALYST,"Feasterville Trevose, PA",FALSE,FALSE,,,
11559454,1/6/19 18:20,BUSINESS DATA ANALYST,"Wilmington, DE",FALSE,FALSE,,,
11559485,1/6/19 18:31,BUSINESS DATA ANALYST,"Menlo Park, CA",TRUE,FALSE,,,
11559494,1/6/19 19:06,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11559507,1/6/19 19:25,BUSINESS DATA ANALYST,"Plano, TX",FALSE,FALSE,,,
11559522,1/6/19 20:00,BUSINESS DATA ANALYST,"Columbus, OH",FALSE,FALSE,,,
11559533,1/6/19 20:07,BUSINESS DATA ANALYST,"San Diego, CA",FALSE,FALSE,,,
11559545,1/6/19 20:15,BUSINESS DATA ANALYST,"New York, NY",TRUE,TRUE,,,
11559549,1/6/19 21:30,BUSINESS DATA ANALYST,"Denver, CO",FALSE,FALSE,,,
11559565,1/6/19 21:30,BUSINESS DATA ANALYST,"Philadelphia, PA",FALSE,FALSE,,,
11559608,1/6/19 21:45,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11559614,1/6/19 21:55,BUSINESS DATA ANALYST,"Lake Success, NY",FALSE,FALSE,,,
11559621,1/6/19 22:00,BUSINESS DATA ANALYST,"Salt Lake City, UT",FALSE,FALSE,,,
11559625,1/6/19 22:20,BUSINESS DATA ANALYST,"Lehi, UT",FALSE,TRUE,,,
11559631,1/6/19 22:28,BUSINESS DATA ANALYST,"Horsham, PA",FALSE,FALSE,,,
11559651,1/6/19 22:35,BUSINESS DATA ANALYST,"Jersey City, NJ",FALSE,FALSE,,,
11559696,1/6/19 22:53,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11559698,1/6/19 23:00,BUSINESS DATA ANALYST,"Newtown, PA",FALSE,FALSE,,,
